Date,Revenue,Cost_of_Goods_Sold,Gross_Profit,Operating_Expenses,Operating_Income,Interest_Expenses,EBITDA,Depreciation,Amortization,Taxes,EBT,Net_Income,Cash_Flow_from_Operations,Capital_Expenditures,Change_in_Working_Capital,Accounts_Receivable,Accounts_Payable,Inventory,Accounts_Receivable_Aging,Accounts_Payable_Aging
0.5884759829447717,0.04786997521773295,0.821228101640123,0.16966495542181081,0.05020903638478402,0.6279099672508099,0.2071977688062424,0.7181519018306324,0.6497952607230096,0.16340870732070056,0.8154490697744602,0.8547508226937524,0.04608045693620366,0.6226221087935112,0.3714873459173539,0.6488643466392355,0.24210769391703335,0.03961626283100761,0.26017144499052836,0.969608681248106,0.8962770419648941
0.6256360143720523,0.3285481247759521,0.792529008665736,0.5409796148095048,0.3199718321425695,0.5785669434958434,0.36072712671873397,0.9892649012995267,0.7877498181491039,0.855995414326815,0.5178824339805554,0.15431013072664712,0.039078500781896675,0.5239621247674919,0.08310025750105798,0.13138107922525044,0.8104023314810701,0.30942617181580934,0.8608029810497828,0.5031506469380105,0.7837319413519035
0.9458776186741,0.77894108335084,0.775540258912197,0.3145717761005907,0.1483460797311824,0.4447245898561609,0.20771811598336798,0.3912806879591276,0.3318794497395645,0.4855042452441193,0.01821955680653453,0.16305834704738897,0.09950814227859428,0.48223324459865713,0.6750951087580324,0.3141214107330612,0.45443757684574504,0.9452299167664655,0.29464227207737637,0.5711551349810152,0.9016934451503409
0.7298733678372812,0.5295463960150473,0.4136402835593519,0.30551502741705483,0.8088408992500398,0.4597559323258724,0.6718507515199331,0.08024351908735383,0.8478758763167458,0.04705633869456283,0.14053591870488547,0.929887223512862,0.4122425791483112,0.5573776302949072,0.36480929908803594,0.016144648927456373,0.3197631642572861,0.7189163223638589,0.5187542417278066,0.29251037417980297,0.8678345490817941
0.436293026910611,0.4353461866450672,0.2559189703558007,0.9936263839045102,0.77989924146104,0.5965552073166193,0.9629963091342963,0.4906340639878717,0.6345307338819993,0.027273034375970173,0.7708047908814021,0.25069460955615785,0.04046335456705441,0.754286545224516,0.19032513863570422,0.4367680936844204,0.4625896491678273,0.1841509260222579,0.2402104695237074,0.4162017369837031,0.735444219541055
0.3009574223237236,0.3290617621295888,0.3197873814138338,0.28586954414067023,0.2848142915374152,0.21000965435158547,0.9681111113714352,0.6553926419838192,0.6993734179533502,0.4101365802534823,0.32663378709110835,0.6970407313890202,0.004329223906512136,0.4052766149965499,0.9112439563528153,0.06092091511746123,0.7193068368343225,0.58494350801515,0.024377720990204854,0.6612521086185976,0.6945839543885782
0.7885791274401562,0.8002638463283435,0.7405813401451307,0.1294811069570181,0.5615741020670376,0.9237442115688201,0.06591745723956643,0.7470499593429344,0.4008352267841728,0.8906568448426926,0.4178735743897022,0.3843860241868118,0.8354162191939223,0.0008091363498149429,0.360054598017006,0.2955946390791583,0.8248327359160986,0.6245528270063483,0.2060327217814183,0.6007664005207874,0.8961994847282463
0.6249568150567537,0.11650156417292434,0.6331885170218845,0.5587421739395572,0.3249644063655669,0.7167380359556619,0.36566977955170465,0.9135863271342124,0.9292512884769322,0.9959863123362187,0.3825972283296766,0.41529952985473184,0.7723953237405794,0.6034563011028177,0.17908958097285754,0.46128141603065687,0.9363685050823585,0.8907662541376644,0.0805997136501625,0.9882185830475232,0.012795236517767927
0.8402940230615236,0.515429332851655,0.6101236328407019,0.004056320255370505,0.10982942024603004,0.2143495400229578,0.7925449176135367,0.3397282013278906,0.9540135453078235,0.8414570901298507,0.8202546937723638,0.004543932883459223,0.6722737352061435,0.5996265067079452,0.754674365285524,0.2839117953784245,0.3350661046238761,0.5810456449951004,0.029126611852607454,0.047401855020542505,0.1797774882710862
0.6099395950067235,0.4588332889195914,0.9935186409366515,0.4342395083039091,0.3492157139458586,0.7837267048738296,0.7157028714006539,0.3476787543797968,0.28460299078894347,0.81283980674031,0.7969725908984063,0.05080509619529394,0.9561082864938025,0.7316869860265217,0.36328324460904393,0.0868856742619456,0.2169583429826718,0.5001094166623727,0.7181388335276909,0.5472992075880666,0.40231655222509055
0.11724923231446693,0.08523165315394365,0.3964074044370618,0.5633951775972955,0.6359339625343534,0.6443763893509377,0.38526081475074203,0.3628113487296968,0.43070729819574616,0.4544604864939349,0.25717180339503276,0.9006975637653633,0.7045678566854056,0.14752852733995414,0.21635156894107155,0.4460636452853338,0.6231827818425952,0.49901754146833055,0.007251677158780057,0.7987555736520456,0.4718230672287742
0.05893164421359409,0.6274103263072857,0.3835443762487062,0.02480717206926264,0.9591817976439246,0.7326735123247506,0.5195644136185815,0.6139980048768195,0.3084777171152876,0.021413693574839132,0.6087103536718088,0.940492509334987,0.9088412670015108,0.8240712666992386,0.008729511342032259,0.3818321421977524,0.05746923479981403,0.411547629412221,0.4191661858652167,0.03770849285105171,0.9494598197181541
0.42716731425039167,0.02533636630709768,0.84548149815773,0.06499880926142343,0.7115729556395196,0.8327879742692683,0.17898164650094583,0.9235463685675365,0.6766478396542944,0.7278206687391724,0.551185354472216,0.7457303710738601,0.8638605633002877,0.9479435156772027,0.2660967748615548,0.15586143127265717,0.6368896065693249,0.03884278191385948,0.5674142963581377,0.9519893300843296,0.5037395206351709
0.3851759900119366,0.7227969449325601,0.7858720419229935,0.5350057221269825,0.6798737085199671,0.7657482492010937,0.17517697443780345,0.2579784454282107,0.7689656589748647,0.9830679584794988,0.8758375849488824,0.9179109546830363,0.19745236174299363,0.6797027655174761,0.18025849918200065,0.6308712738067807,0.30233671581138166,0.8389461241127815,0.8927636007239956,0.842694330454496,0.019363710263722855
0.6819375706112987,0.5397640457002826,0.1953114731939879,0.9266878519784157,0.8356301012626369,0.12422495404989609,0.23718877516885328,0.15437164077462606,0.14365554701310013,0.9484486559432301,0.010276121606233257,0.23963831750020714,0.6218338318444929,0.30019615145834844,0.42353641817749943,0.818795007470644,0.10756658562629151,0.18631385162892877,0.7312112362589523,0.9419635244844082,0.979560078417267
0.5416089999436924,0.13779469150688473,0.9830078449866068,0.8934866259227113,0.7841301639036106,0.740636227178216,0.2172082684185338,0.9640658908208467,0.9649657609875552,0.6919205246422988,0.7658367135804783,0.0720091018786706,0.5274273452758946,0.9216655786409305,0.19510478360805517,0.685796674042558,0.6105061024453362,0.8002261170050503,0.24372504547597063,0.2059629692901701,0.28742561344837736
0.9250677113878173,0.8608012712424192,0.36148926474845566,0.21470990342200869,0.5365988901733685,0.04572673892507473,0.2995978235062513,0.5445575828298901,0.8877226873203659,0.9481588282320509,0.03756334224968971,0.86564283274356,0.9650206757942426,0.6031106985027437,0.1967161697310874,0.06793441622204699,0.530481883646882,0.30055931396185276,0.4104085716029836,0.5572570185916643,0.3662672416674031
0.11927085537322968,0.00875740637202338,0.27278967316242797,0.5489117237430697,0.32051405737435057,0.3451923156910053,0.0022067967115099174,0.3901722709275992,0.18221560776509882,0.251614649381259,0.6988223065943994,0.34384645035563943,0.9270369721069055,0.10606723808903762,0.8853953939448277,0.10632992782487882,0.30687814844139816,0.14186908541742627,0.037308375336001176,0.5393160510075341,0.3612001019990918
0.31827445405530574,0.5825012455923231,0.17505648956123,0.2512988188490274,0.350246601309818,0.8496062859484884,0.4066843002425353,0.41037464462422435,0.47914657768917923,0.22481100414969013,0.44007391371276294,0.286505389098742,0.6770923265210707,0.3029295188210077,0.4781609581421963,0.35355605965996706,0.3082627227290824,0.30782738442820246,0.5668193516121028,0.027204011338133882,0.9034599533635587
0.4518141384612565,0.25571456583382146,0.029225909321718424,0.18110794657152385,0.16848452439215256,0.27910672956583193,0.3788568539335774,0.8346648316263122,0.4063114285785787,0.18640899285813362,0.1505564796410538,0.7701826777132659,0.9375143697070907,0.5481806083818562,0.017714337595043594,0.4294610487476337,0.805160954115311,0.09715318530919292,0.962525698390602,0.8977373797863889,0.382028746225454
0.9616113405339372,0.9259006257568145,0.5176343163278023,0.5224714224031836,0.916775508097502,0.7783866084367269,0.1932327049207625,0.39917401700709065,0.39417290484139855,0.6988333565178122,0.905300521252442,0.8116158951088327,0.23960166594601517,0.26462211429395666,0.21010751869783373,0.5999801871318692,0.4196201558368534,0.7845242236678247,0.7344521343611701,0.8761845903078889,0.25973587038531865
0.5537094075186112,0.7756401188135417,0.32310548259815697,0.9385079195253896,0.8017030238087308,0.8235470535509748,0.7746024835671814,0.3897064314614255,0.6442927266288786,0.31740482690095617,0.1656826783667824,0.8963658878065346,0.07211060898753974,0.3778877453936619,0.6363806548915724,0.05127793320680507,0.7297058701192591,0.5497042610479677,0.3392612504345299,0.7097468615738092,0.6823215377185307
0.8103744609686858,0.454217781469357,0.6296766731897918,0.299284585405589,0.4833114899564659,0.05749423844052637,0.5053669962112819,0.25940189020643967,0.03144535203153598,0.11488209046433728,0.5321302817951283,0.6717234459322078,0.5712407665455078,0.4015608462350462,0.5744591576571791,0.5542249933652058,0.8321718244194749,0.052742506075821094,0.023096172981331375,0.8457151204967118,0.0847299586112027
0.4595691644205734,0.7668141496465142,0.7038101232518503,0.32656174672655747,0.22033101623838658,0.46383755368789226,0.020652270096924386,0.04614834430487502,0.9147535121456188,0.1641990471198259,0.07682623908450226,0.3233933688167734,0.1063454049413014,0.9310963109873263,0.5010743363217287,0.2616321903404969,0.783170435761159,0.6778249641089509,0.8690397174220158,0.3606439088075081,0.8135713902270557
0.9966972239322339,0.8285536001025308,0.5206211464771338,0.7381322607477183,0.4189006758062519,0.30037463252706054,0.2515752446099848,0.14112246806831807,0.09204290112823299,0.10526927295366606,0.04326637736784633,0.997026911558894,0.7086435600462886,0.5291654937102057,0.9286742157942667,0.017011206867590167,0.7114912008540719,0.0019488569787795562,0.1927257411265325,0.9610739445493826,0.7787849331880683
0.744063889497803,0.2721424214097128,0.15799152970094965,0.9639990931099015,0.20010986961682453,0.20859607896282706,0.6074681245518346,0.23496355203117825,0.43793220793967835,0.39356854487559323,0.4544207381519477,0.13460768276808577,0.4957510980742541,0.6205031003801585,0.489606334012921,0.017729189833557646,0.8763245183856352,0.9731141468197391,0.8324256462074119,0.6721033167618704,0.9290942222851876
0.6180061922454179,0.0098427022333063,0.7792966662831564,0.09419688407282467,0.15294687809452456,0.9491511316633959,0.13813107778016032,0.5668458443952242,0.02268028157502866,0.7192497475737084,0.8270374041374251,0.5164734453638965,0.8082099916328455,0.7831389559557731,0.6272879739665295,0.6224642082493237,0.670823772173166,0.629580613345682,0.06538711004712261,0.5843790079661348,0.5872118745934727
0.9878635642511138,0.11006045790976082,0.38489256346151135,0.1890464867074917,0.43272198697255804,0.8894504087914938,0.6624784655249265,0.03602236215548482,0.8170319717558351,0.2940048606002388,0.6846817405995389,0.03748184324162063,0.6769353894779672,0.8853408366706771,0.4890084985504899,0.6023283358675929,0.7650462573952376,0.06276368523124953,0.6882545271208589,0.38697108855369755,0.45039326010599434
0.8580413795496239,0.06685204534412603,0.43705309786975144,0.008260702891987437,0.5020513148395503,0.7141530091129058,0.5503656438870916,0.886901867209768,0.5594983672095176,0.04451759208971595,0.8098053052493002,0.5760533817115654,0.7057821374537754,0.19310989943812495,0.47220917929192996,0.6566832502996273,0.21391101931080014,0.5672481588922641,0.0846825198058706,0.4082722129157976,0.6532409683050839
0.265239972999222,0.18203025340997803,0.8382622484694632,0.881641668812548,0.3035063962984319,0.20825298923521696,0.41137306388740125,0.7792357509805841,0.8864670104479376,0.16999809243611286,0.8844749339528849,0.33315898838618285,0.9302101217535736,0.6761325689572728,0.3162520796707099,0.8147652273657489,0.660037659910411,0.49731165920721265,0.8313747590491862,0.36607227535990483,0.11929899589632653
0.4658845168033193,0.7245293745178739,0.7458945551732141,0.28842373686474476,0.5878184377552607,0.5427954170438222,0.7168223909034015,0.3016127834740483,0.23687937197451947,0.8388273150754983,0.01088332523383262,0.39573076474688595,0.836214008469943,0.010121782111448208,0.1492706461369272,0.0012604073418268635,0.9759878245620849,0.017217671377253274,0.9060546746777869,0.1811128871710438,0.1858773322580325
0.8579196417511553,0.8884152471534004,0.49037319192722517,0.2513563004641921,0.8201157131697457,0.6014240728052022,0.6486705578487524,0.35352238947293546,0.926299261889539,0.3726420278501963,0.20757910455593054,0.026566494663525453,0.7418489349372005,0.017216956830078955,0.5258903798519102,0.72444264328056,0.33332656284576256,0.07964275517133701,0.7520385141913961,0.2759591356428317,0.5839665519321126
0.8836759810132833,0.7350828898868981,0.012016036614996506,0.6733275499573066,0.3010435372442143,0.9843598444036354,0.9526971122448029,0.7720931811575577,0.48449069184134397,0.5481636476224947,0.06474028053667169,0.271414064075035,0.13128484866815981,0.5424957018298848,0.04338379797791547,0.2668776189970914,0.05012350388978548,0.37608898956777004,0.6368125003772401,0.6107118240241208,0.47657603929996684
0.4010085318697506,0.9348346697485954,0.5939875301757905,0.45104187038234356,0.4861424908831974,0.9319456969112817,0.9620624981004856,0.26959831123848754,0.3633299965344019,0.6083242220293256,0.5862181451642939,0.5971790270591668,0.35238929755166226,0.7291818537801447,0.7556522570021575,0.6702261203346931,0.1511975728307644,0.7358687203310676,0.13530466423026088,0.5491460004181589,0.6387270807863809
0.976398352450576,0.2623730204139395,0.26825317218386036,0.8719412665062548,0.5387136735823526,0.5041564505424875,0.20509763405360937,0.5411506646137675,0.4570002875923087,0.27582865124133316,0.994206892194695,0.01818214187975198,0.5847707542660506,0.45132141118665603,0.4552219216198766,0.00550737209081964,0.9653833722413617,0.6767875776853272,0.11496033511188908,0.1655275923568228,0.6589041339257152
0.5444842369970705,0.73378246792383,0.80387009852511,0.6765591793790019,0.08068894960746165,0.40917242904056106,0.11688766953041974,0.12928086326601995,0.7579690530249059,0.04719250185952717,0.15050283079890914,0.6642012462853556,0.16569162073833654,0.1514464785477755,0.8759233558745955,0.23185840739364805,0.20576084575791265,0.512508696930441,0.8642476755346893,0.3447734596898969,0.4644650039086595
0.12240695029029025,0.4253579304395788,0.07395829999752523,0.19435342437914715,0.5970140062739704,0.04580374518491748,0.7581333365183603,0.17358017421009098,0.8531298297046062,0.8095402142565228,0.84093110274395,0.44283432371913756,0.03875529108679321,0.1488415596007302,0.7471059604849395,0.4733176862102728,0.28583299390635364,0.3325683380975498,0.42225099729287685,0.8169346730470979,0.9596031390545414
0.9810119859333746,0.11178049093440978,0.13146844530919,0.970476502135323,0.4980825757096752,0.7897414165977474,0.6264441521694422,0.9745628249409815,0.5167535493186002,0.8692951352352443,0.5595007751997011,0.07249790143664292,0.1526382976618159,0.0590394686446476,0.0642823030187959,0.4097475753093205,0.7518318606925565,0.9412855027998815,0.5024218671867802,0.444685564187421,0.9897255093645727
0.46469219854469945,0.7609139651628173,0.4241138878011729,0.24012772778199765,0.9634315970081797,0.6850108307233614,0.3018285248281224,0.922262152627559,0.659899950556405,0.5393876403805283,0.8574305151834505,0.2154614440671737,0.8066771227270602,0.4329218955550851,0.27961911044528887,0.7076629943771509,0.9455619266610714,0.10034762119929908,0.9991930238961936,0.8407256651589619,0.8268317209757116
0.8185953327127179,0.29791848001634247,0.8162387353698225,0.6865010329437531,0.8404147886958695,0.6239171560376418,0.5979932434730048,0.9981978078519856,0.03445883204986899,0.45018051576624185,0.12015375998827771,0.052367179336141656,0.35058088629446105,0.08852191397585274,0.07291812268922071,0.4195051866783227,0.5969654021097581,0.3607594276042525,0.6730281300731045,0.741171240503525,0.8883673338816498
0.2140549699715827,0.5230942575523001,0.7770797207743851,0.8949119298204737,0.7026257876571357,0.9868147238636282,0.88037101259465,0.8019024334668258,0.151950244057538,0.3242727099605065,0.23086658495787338,0.64055614099945,0.9252541054463722,0.8519387946112523,0.37975867761633764,0.3787350109512675,0.6756460316749542,0.4954916492499677,0.45495617267289634,0.0498928336000205,0.4881847753038039
0.4962122806867141,0.45519772260443425,0.05269716111814482,0.46485002188291535,0.6239294172672765,0.5899586534952893,0.385485828345417,0.523489081909413,0.05364257312949028,0.8367225988298465,0.27657820604172023,0.9877615256164697,0.9645924025076302,0.0032900417023246087,0.9629558272035925,0.11802987596916203,0.05599120283487391,0.19378663383872086,0.4477334164388771,0.9235344699937029,0.5933488726218225
0.5408497705921506,0.5236973451913316,0.34677859718038606,0.30281393742688967,0.8729002849685219,0.6153443140492457,0.5174424880279997,0.7283411492100246,0.44731241315909354,0.019898501832071425,0.6611120578559395,0.7944192063565833,0.9430798026539386,0.7764448759005225,0.7685120071891735,0.15684157350528827,0.6267238467885228,0.9662028333165426,0.55756312495843,0.5179867502806745,0.9146183680094987
0.5015090688343299,0.6150692014140909,0.7339425155076205,0.1680442252562594,0.18485722849209696,0.2964110569437177,0.02588677980383136,0.444502299637598,0.06494225301118184,0.5407533647324567,0.6180773536340974,0.7506515862282978,0.6653207637875708,0.3803798440045818,0.27033641671030517,0.7287809514362595,0.33008296206399135,0.18023274269605105,0.9192000769450103,0.20062160070326052,0.5797856153360683
0.5886422717157059,0.35901162993037805,0.7009662836826042,0.9605492335636054,0.7484153581149893,0.4807997421301867,0.4738182290115148,0.5703334466378884,0.7702139303505808,0.40374894438180564,0.5093443013139968,0.5705774766657487,0.570421223326464,0.13819622624748795,0.264762228897496,0.5024020684162944,0.5915995504237019,0.3245350983915164,0.6152000351249205,0.8081292387304504,0.5343165489920465
0.5861077178513423,0.608230936629969,0.4499993235699551,0.09493303994997981,0.46032661119158624,0.5072521416204642,0.09138779304581723,0.13313478803658763,0.3888687491479983,0.35543555829834184,0.8867482346632627,0.28230688134857795,0.7207399856861649,0.2724454047057011,0.7568855016771888,0.29661646944581554,0.11985591071899404,0.37494891542901376,0.8020945561169655,0.8101508678769646,0.2160465222468838
0.29733449100351694,0.6802310447483163,0.3804168411315977,0.7423943255202262,0.7943189213773606,0.7744080734061585,0.6229585723333316,0.8257825031929776,0.3473590182828773,0.34647758883007673,0.4413016022732239,0.7636342210632833,0.7899558424860158,0.3925140481986784,0.183888455109814,0.8313869984460356,0.5876181293360179,0.1810431715366777,0.8432413290969971,0.7331754078143016,0.542242904126161
0.8323814424319691,0.5784076417096917,0.13017799250774653,0.5985449324272231,0.5469576266193087,0.7122209506441523,0.18995991735414008,0.9289964801385551,0.13117710855524412,0.8979141123874076,0.38386282068388455,0.7650211605635956,0.7160966904143149,0.5516264507360408,0.8888246913454342,0.9745792787198353,0.4264036909824861,0.7137150521984545,0.13583182875695465,0.658186712017974,0.8555828051936436
0.35430923360128563,0.5830952685694535,0.17571290199275436,0.5691416853266223,0.9386019053635286,0.4827571454856222,0.9533057910999201,0.6303553582504645,0.5154893889720762,0.3505275770923676,0.6084533664841174,0.3831554501678126,0.45386288605472325,0.31661035325326314,0.5855544423819184,0.8212699485364219,0.7573496022490696,0.7323644622166816,0.24464057302602815,0.13575488617456422,0.6037106036660849
0.30056236349279997,0.11687743420776564,0.5614067166343283,0.5456237172446072,0.20162959645936152,0.7984996059811608,0.45114212559780154,0.6609177662532991,0.05021427130457845,0.21798299103353458,0.5238869737524652,0.6089850105617043,0.262240025869496,0.3545957629619778,0.5811743552181218,0.1441161354407986,0.33166801111640465,0.566614136170507,0.06704441976378606,0.9539688328926629,0.5857038987286677
0.27961023922696726,0.8442985418924395,0.1892523890877169,0.6772194398138677,0.8064417771033037,0.5200245476366272,0.6710827252389268,0.9223582316066363,0.6170158789144081,0.5552747300526768,0.3190530527382218,0.2943343509230243,0.7645358739949005,0.640328996591074,0.015405517406674285,0.7473867759554913,0.340971738191829,0.4743022715721088,0.0752700142985504,0.6558846707312297,0.07839714846106838
0.02446858713004807,0.6237487337230896,0.6579159677400623,0.6328875856599466,0.8796595513078267,0.9533018694973934,0.4191020089650749,0.050289152452198005,0.9867951608159441,0.46279316438447515,0.9140644200945576,0.5721859987320931,0.32563262099940216,0.5392430932854819,0.4323416465864538,0.25247525896947787,0.9554604543469373,0.6045243295609787,0.24970043090663274,0.6451889393064736,0.35006364153836045
0.3277198685160121,0.28984196107576843,0.8302764151732903,0.37304221086037304,0.5056710786216058,0.06670363260488887,0.3571468125115632,0.8140008336789648,0.7012848228635419,0.12640895024710552,0.381008312624744,0.4624522104460361,0.5723150390215217,0.558185596634076,0.6408653647833227,0.14054966952181513,0.37266041296901964,0.5108342715548756,0.3824730355234779,0.4915563886159523,0.19571638632023514
0.7804409383025664,0.7498126564837295,0.4994244211752574,0.9261996618439953,0.09558443883072942,0.7082730061597946,0.013603455941889053,0.6518572120450739,0.45755822888346254,0.4262438128771422,0.5956346128163429,0.6550941249522957,0.25269017809024286,0.8881542695078786,0.45733255863394007,0.18430547093971128,0.35989552534973657,0.12218161503657154,0.9918779449437881,0.7668593349551113,0.804288250652526
0.22091484162919106,0.3845916405013262,0.19833630584971673,0.8848793706762159,0.5371961214128358,0.9414426487400962,0.3320762002965446,0.9607823217379564,0.5325214393114804,0.30333346014561313,0.628717276448388,0.15973058415941555,0.5406662356144654,0.9718440453670578,0.31922525979332583,0.4060700905044401,0.7892420640633725,0.9532267111135359,0.2096891149578306,0.09902214942208332,0.34234558880872945
0.05761913418612852,0.8138935465042381,0.9882108627582701,0.9466622522987926,0.7562296106431069,0.026930330741639974,0.05760961501589312,0.41195087461709223,0.36267691791830325,0.26099215249897,0.6031278709873101,0.7340431437147272,0.7908018102042738,0.4901456716069841,0.746942150562604,0.2621334095309542,0.6060270224538712,0.8864546888015427,0.3266419728428239,0.5641125758375728,0.5683611391448588
0.17737671450609194,0.8163379059003867,0.28281204813535155,0.7842716491854314,0.9675008881841821,0.7469728764557083,0.004031907637414456,0.5210238081714734,0.6095369306189573,0.4944142530158029,0.6714357865903635,0.10615696952504883,0.9961960236778903,0.9053829953873338,0.9361555720974818,0.5736649540799683,0.5454325481831522,0.6802671302281902,0.14513859541856033,0.004797249101701873,0.2593224231733936
0.8415042623450243,0.7040690184711745,0.2846473310452311,0.884128320999441,0.24765828383869082,0.5857141912182039,0.9785146714759859,0.2003602726397905,0.4596018771558217,0.9859723305170668,0.3194064026463881,0.42420503296774925,0.3000024987824552,0.3269956374858968,0.21023914479536043,0.6633636791297193,0.10667736436882203,0.49041907781471106,0.7078059628138252,0.4304608840466688,0.8002627841643284
0.7224608050202092,0.4909663907151083,0.049245234058841514,0.15582345050625623,0.39884992103997596,0.38830985331473766,0.8023759366254362,0.8694014021543075,0.4262150359019031,0.5027014058221037,0.9517527639389608,0.7676463250453884,0.8451013219510054,0.7390273778621902,0.054652593989645726,0.5607730014933554,0.052918780692116196,0.3997286606638025,0.18632850406027157,0.7070113449774876,0.5206564444330094
0.5845614579931606,0.33229118759607157,0.9980848479651097,0.5109261110935719,0.8674190175495254,0.5170756000334702,0.8869409484409211,0.8264259788160409,0.052803189366571135,0.8541957003532584,0.12788719024025652,0.484038034840199,0.5240485113100818,0.017651240315163963,0.26531743736199653,0.6942002932158158,0.26241873793437254,0.5802691016843,0.6332247071659709,0.8393962755707007,0.6416817368918609
0.625347867731504,0.3632774872297533,0.21985360711017587,0.8542550013849147,0.932705034298608,0.46300817044101894,0.6573134923867934,0.37301555259715424,0.09554838158860357,0.9625621786802994,0.4808154499759656,0.44761084362644377,0.3027796265292412,0.7723751211779114,0.771104368641059,0.324851024295849,0.8862641518900563,0.9990968435795256,0.03329087178253731,0.8541720582528941,0.5949263267926651
0.546728674153077,0.5377227205192938,0.5595863613617321,0.1909139158417309,0.14413335582985587,0.14221458115845653,0.7520335184551645,0.6743075268515138,0.5394135141761218,0.6315902925579326,0.3605654054997921,0.6102075583770585,0.3317592733637442,0.516449988393292,0.5101888645597902,0.5116363161748338,0.5135490896156534,0.680780744257351,0.7301634945880222,0.40093801870697765,0.1879073311031273
